framework,version,device,op_name,kernel_source,phase,batch_size,seq_len,num_tokens,d_model,d_conv,num_k_heads,head_k_dim,num_v_heads,head_v_dim,model_name,latency
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,64,128,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.037487998604774475
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,64,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2622463941574097
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,64,128,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.03560000061988831
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,64,128,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2627903938293457
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,64,128,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.033452799916267394
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,64,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2582783937454224
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,64,128,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.034083199501037595
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,64,128,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.25979840755462646
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,64,128,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.039215999841690066
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,128,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2695039987564087
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,128,256,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.03870719969272614
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,128,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.2634943962097168
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,128,256,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.048854398727416995
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,128,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2618943929672241
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,128,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.2641279935836792
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,128,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.2741375923156738
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,128,256,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.03404479920864105
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,128,256,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.048902401328086854
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,128,256,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.25862081050872804
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,128,256,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.035596799850463864
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,128,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2669152021408081
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,128,256,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.03773120045661926
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,128,256,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.03904959857463837
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,128,256,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.26711359024047854
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,128,256,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.04655680060386658
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,256,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.27396159172058104
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,256,512,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.052262401580810545
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,256,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.2630880117416382
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,256,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.2681600093841553
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,256,512,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.07584000229835511
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,256,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.26451840400695803
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,256,512,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.26916160583496096
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,256,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2602751970291138
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,256,512,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.03829439878463745
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,256,512,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.039987200498580934
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,256,512,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.07491840124130249
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,256,512,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.05128960013389587
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,256,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2625663995742798
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,256,512,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.052035200595855716
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,256,512,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2679968118667603
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,256,512,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.06946880221366883
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,512,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.27112319469451907
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,512,1024,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.08130879998207093
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,512,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.26759359836578367
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,512,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.27841920852661134
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,512,1024,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.14201279878616332
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,512,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.26892800331115724
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,512,1024,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.14288640022277832
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,512,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.270905590057373
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,512,1024,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.05435199737548828
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,512,1024,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.08115199804306031
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,512,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.27087039947509767
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,512,1024,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.08035200238227844
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,512,1024,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.26708159446716306
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,512,1024,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.12921279668807983
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,512,1024,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.26961278915405273
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,512,1024,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.0572704017162323
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,1024,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2876960039138794
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,1024,2048,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.15292799472808838
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,1024,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.28127360343933105
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,1024,2048,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.27221438884735105
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,1024,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2796031951904297
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,1024,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.28660800457000735
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,1024,2048,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.15741759538650513
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,1024,2048,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.2860447883605957
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,1024,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.2775935888290405
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,1024,2048,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.2723072052001953
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,1024,2048,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.09742720127105713
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,1024,2048,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.15045759677886963
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,1024,2048,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2758879899978638
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,1024,2048,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.2297055959701538
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,1024,2048,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.2912735939025879
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,1024,2048,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.09586560130119323
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,2048,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.34248321056365966
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,2048,4096,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.29333760738372805
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,2048,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.3361088037490845
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,2048,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.3421600103378296
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,2048,4096,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.30536320209503176
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,2048,4096,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.5198048114776611
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,2048,4096,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.33635199069976807
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,2048,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.33479359149932864
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,2048,4096,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.3369568109512329
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,2048,4096,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.18215999603271485
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,2048,4096,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.5203711986541748
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,2048,4096,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.436902379989624
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,2048,4096,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.3348063945770264
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,2048,4096,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.19000639915466308
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,2048,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.33684160709381106
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,2048,4096,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.28683199882507326
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,4096,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.42821760177612306
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,4096,8192,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.5649216175079346
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,4096,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.43259201049804685
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,4096,8192,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.5895679950714111
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,4096,8192,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.4435488224029541
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,4096,8192,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.4375328063964844
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,4096,8192,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.0133279800415038
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,4096,8192,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.847929573059082
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,4096,8192,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.436521577835083
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,4096,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.44024319648742677
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,4096,8192,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.35450239181518556
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,4096,8192,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.43932161331176756
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,4096,8192,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.0110912322998047
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,4096,8192,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.43056321144104004
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,4096,8192,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.36871039867401123
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,4096,8192,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.5515423774719238
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,8192,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.6561183929443359
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,8192,16384,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.6500160217285156
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,8192,16384,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.6554560184478759
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,8192,16384,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.6514016151428222
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,8192,16384,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.6470816135406494
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,8192,16384,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.707862377166748
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,8192,16384,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,1.0725536346435547
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,8192,16384,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,1.1537471771240235
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,8192,16384,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,2.0053407669067385
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,8192,16384,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.652566385269165
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,8192,16384,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.6543519973754883
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,8192,16384,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,1.6637151718139649
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,8192,16384,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.099955177307129
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,8192,16384,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,2.002329635620117
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,8192,16384,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.6593887805938721
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,8192,16384,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.6886335849761963
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,16384,32768,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,1.0658271789550782
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,16384,32768,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,1.0876832008361816
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,16384,32768,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,1.0683008193969727
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,16384,32768,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,2.1424448013305666
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,16384,32768,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,1.3895808219909669
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,16384,32768,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.0433024406433105
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,16384,32768,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,1.0747072219848632
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,16384,32768,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,2.2945024490356447
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,16384,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.0723199844360352
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,16384,32768,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.0588671684265136
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,16384,32768,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,4.009430313110352
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,16384,32768,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,3.3246463775634765
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,16384,32768,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,2.189948844909668
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,16384,32768,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,1.0845151901245118
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,16384,32768,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,4.012214279174804
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,16384,32768,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,1.3445823669433594
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,32768,65536,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,1.9059232711791991
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,32768,65536,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,1.899235153198242
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,32768,65536,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,1.8870176315307616
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,32768,65536,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,2.756208038330078
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,32768,65536,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,1.8863775253295898
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,32768,65536,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,4.39048957824707
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,32768,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,1.9063423156738282
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,32768,65536,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,1.852716827392578
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,32768,65536,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,4.654268646240235
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,32768,65536,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,1.866032028198242
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,32768,65536,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,4.448774337768555
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,32768,65536,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,6.792457580566406
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,2,32768,65536,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,1.914726448059082
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,32768,65536,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,8.35348129272461
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,32768,65536,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,8.365596771240234
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,2,32768,65536,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,2.687139129638672
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,4,1,4,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.26515200138092043
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,4,1,4,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.26324799060821535
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,4,1,4,3072,4,16,128,64,128,Qwen/Qwen3.5-122B-A10B,0.2568608045578003
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,4,1,4,4096,4,16,128,32,128,Qwen/Qwen3.5-9B,0.2642080068588257
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,4,1,4,4096,4,16,128,64,128,Qwen/Qwen3.5-397B-A17B,0.27143681049346924
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,4,1,4,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.2639039993286133
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,4,1,4,5120,4,16,128,48,128,Qwen/Qwen3.5-27B,0.263923192024231
vLLM,0.20.0,NVIDIA H200,gdn,causal_conv1d_fn,context,4,1,4,2048,4,16,128,32,128,Qwen/Qwen3.5-35B-A3B,0.2692608118057251
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,4,1,4,2048,4,16,128,16,128,Qwen/Qwen3.5-2B,0.02102400064468384
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,4,1,4,1024,4,16,128,16,128,Qwen/Qwen3.5-0.8B,0.021558399498462676
vLLM,0.20.0,NVIDIA H200,gdn,chunk_gated_delta_rule,context,4,1,4,2560,4,16,128,32,128,Qwen/Qwen3.5-4B,0.025990399718284606
